url_count,email_count,num_count,word_count,char_count,url_density,num_density,avg_word_length,exclamation_count,question_count,punct_count,urgency_count,financial_count,action_count,threat_count,caps_ratio,urgency_density,unique_word_ratio,sentence_count,avg_sentence_length,placeholder_ratio,digit_char_ratio,label
0.0,0.0,0.019032082653616094,0.012510711225364181,0.008722737081759073,0.0,0.1667996011964108,0.04140703588769637,0.0,0.0,0.004653968801172111,0.0,0.0,0.026086956521739132,0.0,0.0,0.0,0.28084065480756704,0.005608974358974359,0.020041899441340782,0.1667996011964108,0.1454000452454566,0
0.0,0.0,0.022294725394235996,0.021293916023993144,0.015050038759960612,0.0,0.11528235294117649,0.04225040940840198,0.0,0.0,0.008532276135482204,0.0056179775280898875,0.0,0.0,0.0,0.0,0.008,0.2584782237403928,0.01282051282051282,0.015872494249096286,0.11528235294117649,0.07149964152213534,0
0.0,0.09523809523809523,0.0,0.006726649528706084,0.0077799272290469245,0.0,0.0,0.09153756319210202,0.0024154589371980675,0.0006273525721455458,0.004912522623459451,0.0056179775280898875,0.015197568389057751,0.017391304347826087,0.0,0.050790067720090294,0.025,0.7663802305721605,0.012019230769230768,0.005027932960893854,0.017573529411764707,0.004500100065757498,1
0.0003190810465858328,0.047619047619047616,0.0,0.004927163667523564,0.004790870807115072,0.025423728813559324,0.0,0.07172338896219353,0.0024154589371980675,0.0,0.004179953460311988,0.0,0.0,0.0,0.0,0.054249547920433995,0.0,0.674666010508185,0.007211538461538461,0.006033519553072625,0.02382851445663011,0.004500100065757498,0
0.0,0.0,0.00543773790103317,0.007712082262210797,0.005314654058621822,0.0,0.07682417229186757,0.04083429099066328,0.0024154589371980675,0.0,0.003102645867448074,0.0056179775280898875,0.0,0.0,0.0,0.0,0.02185792349726776,0.4369111450210692,0.005608974358974359,0.012220670391061452,0.07682417229186757,0.056218468636059234,0
0.0,0.0,0.002175095160413268,0.0008997429305912596,0.0005447345815670199,0.0,0.23431372549019608,0.03816973687848499,0.0,0.0,0.00038783073343100926,0.0,0.0,0.0,0.0,0.0,0.0,0.6632507828067178,0.003205128205128205,0.0021229050279329606,0.23431372549019608,0.20097037793667008,0
0.0009572431397574985,0.0,0.002175095160413268,0.01062553556126821,0.009106844799530691,0.03585657370517928,0.022404499648464964,0.05891257664676357,0.0024154589371980675,0.0009410288582183187,0.0041368611565974316,0.028089887640449437,0.0,0.0,0.0,0.0444015444015444,0.0796812749003984,0.5934860047427709,0.01282051282051282,0.007689779822543542,0.03920787438481369,0.021379253099508756,0
0.0,0.0,0.002175095160413268,0.004584404455869751,0.0032474561593418484,0.0,0.05112299465240642,0.04344012891251875,0.0,0.0006273525721455458,0.0014651383262949237,0.0,0.0,0.0,0.0,0.0,0.0,0.6418212871671454,0.004807692307692308,0.008220271348762968,0.05112299465240642,0.02252916338653117,1
0.0,0.0,0.0,0.0030419880034275922,0.002597964927473479,0.0,0.0,0.05948650164216018,0.0,0.0003136762860727729,0.0011634922002930277,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.8088720659173263,0.005608974358974359,0.004608938547486033,0.0,0.0,0
0.0,0.0,0.00543773790103317,0.004712939160239931,0.0028423971115099623,0.0,0.12441436751691828,0.03210464623082661,0.0,0.0,0.0027579074377316213,0.0056179775280898875,0.0,0.0,0.0,0.0,0.035398230088495575,0.3026609130687786,0.0008012820512820513,0.031005586592178766,0.12441436751691828,0.10584774020006164,0
0.0,0.0,0.001087547580206634,0.0009425878320479863,0.0005447345815670199,0.0,0.11247058823529413,0.03520360926863343,0.0,0.0006273525721455458,0.00030164612600189607,0.0,0.0,0.0,0.0,0.0,0.0,0.8383603757472244,0.0016025641025641027,0.00409683426443203,0.11247058823529413,0.11288548888357637,1
